cue_probability,n_episodes,seed,delta,tolerance,reward_gap,selected_memory,certificate,certified,correct_memory_certified,false_short_certification,true_uniform_loss,certificate_valid,q_interval_coverage,rare_final_min_count
0.5,5000,9,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,1221
0.5,5000,10,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,1221
0.5,5000,11,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,1226
0.5,5000,12,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,1256
0.5,5000,13,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,1262
0.5,5000,14,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,1175
0.5,5000,15,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,1242
0.5,5000,16,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,1189
0.5,5000,17,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,1224
0.5,5000,18,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,1198
0.5,5000,19,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,1293
0.5,5000,20,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,1271
0.5,5000,21,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,1289
0.5,5000,22,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,1246
0.5,5000,23,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,1267
0.5,5000,24,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,1211
0.5,5000,25,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,1246
0.5,5000,26,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,1219
0.5,5000,27,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,1184
0.5,5000,28,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,1258
0.5,5000,29,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,1268
0.5,5000,30,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,1244
0.5,5000,31,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,1229
0.5,5000,32,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,1259
0.5,5000,33,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,1252
0.5,5000,34,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,1237
0.5,5000,35,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,1254
0.5,5000,36,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,1185
0.5,5000,37,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,1274
0.5,5000,38,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,1263
0.5,5000,39,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,1254
0.5,5000,40,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,1190
0.5,5000,41,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,1201
0.5,5000,42,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,1264
0.5,5000,43,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,1230
0.5,5000,44,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,1252
0.5,5000,45,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,1215
0.5,5000,46,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,1223
0.5,5000,47,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,1218
0.5,5000,48,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,1205
0.5,5000,49,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,1197
0.5,10000,0,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,2469
0.5,10000,1,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,2511
0.5,10000,2,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,2465
0.5,10000,3,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,2472
0.5,10000,4,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,2471
0.5,10000,5,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,2527
0.5,10000,6,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,2446
0.5,10000,7,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,2511
0.5,10000,8,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,2503
0.5,10000,9,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,2443
0.5,10000,10,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,2465
0.5,10000,11,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,2432
0.5,10000,12,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,2465
0.5,10000,13,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,2459
0.5,10000,14,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,2546
0.5,10000,15,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,2470
0.5,10000,16,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,2503
0.5,10000,17,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,2445
0.5,10000,18,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,2472
0.5,10000,19,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,2465
0.5,10000,20,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,2478
0.5,10000,21,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,2431
0.5,10000,22,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,2475
0.5,10000,23,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,2494
0.5,10000,24,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,2483
0.5,10000,25,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,2523
0.5,10000,26,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,2473
0.5,10000,27,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,2479
0.5,10000,28,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,2474
0.5,10000,29,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,2512
0.5,10000,30,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,2435
0.5,10000,31,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,2476
0.5,10000,32,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,2478
0.5,10000,33,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,2472
0.5,10000,34,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,2468
0.5,10000,35,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,2479
0.5,10000,36,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,2492
0.5,10000,37,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,2461
0.5,10000,38,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,2456
0.5,10000,39,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,2431
0.5,10000,40,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,2518
0.5,10000,41,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,2504
0.5,10000,42,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,2507
0.5,10000,43,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,2397
0.5,10000,44,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,2505
0.5,10000,45,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,2464
0.5,10000,46,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,2505
0.5,10000,47,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,2449
0.5,10000,48,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,2471
0.5,10000,49,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,2473
0.2,50,0,0.05,0.1,0.5,4,0.7463584777475637,False,False,False,0.0,True,True,5
0.2,50,1,0.05,0.1,0.5,4,1.0,False,False,False,0.0,True,True,1
0.2,50,2,0.05,0.1,0.5,4,0.8175947484951165,False,False,False,0.0,True,True,5
0.2,50,3,0.05,0.1,0.5,4,1.0,False,False,False,0.0,True,True,0
0.2,50,4,0.05,0.1,0.5,4,0.6463654020592728,False,False,False,0.0,True,True,6
0.2,50,5,0.05,0.1,0.5,4,0.5512222669860765,False,False,False,0.0,True,True,6
0.2,50,6,0.05,0.1,0.5,4,0.9130251444142303,False,False,False,0.5,True,True,2
0.2,50,7,0.05,0.1,0.5,4,0.7957215394185232,False,False,False,0.0,True,True,5
0.2,50,8,0.05,0.1,0.5,4,0.8175947484951165,False,False,False,0.0,True,True,5
0.2,50,9,0.05,0.1,0.5,4,0.7463584777475637,False,False,False,0.0,True,True,6
0.2,50,10,0.05,0.1,0.5,4,1.0,False,False,False,0.0,True,True,3
0.2,50,11,0.05,0.1,0.5,4,1.0,False,False,False,0.0,True,True,2
0.2,50,12,0.05,0.1,0.5,4,0.9140987178409621,False,False,False,0.0,True,True,4
0.2,50,13,0.05,0.1,0.5,4,1.0,False,False,False,0.0,True,True,3
0.2,50,14,0.05,0.1,0.5,4,0.8175947484951165,False,False,False,0.0,True,True,1
0.2,50,15,0.05,0.1,0.5,4,0.9140987178409621,False,False,False,0.0,True,True,4
0.2,50,16,0.05,0.1,0.5,4,0.8175947484951165,False,False,False,0.0,True,True,5
0.2,50,17,0.05,0.1,0.5,4,0.690993680334339,False,False,False,0.0,True,True,5
0.2,50,18,0.05,0.1,0.5,4,0.9140987178409621,False,False,False,0.0,True,True,4
0.2,50,19,0.05,0.1,0.5,4,1.0,False,False,False,0.0,True,True,2
0.2,50,20,0.05,0.1,0.5,4,0.6230733681078976,False,False,False,0.0,True,True,7
0.2,50,21,0.05,0.1,0.5,4,0.6093991452273081,False,False,False,0.0,True,True,7
0.2,50,22,0.05,0.1,0.5,4,0.7463584777475637,False,False,False,0.0,True,True,5
0.2,50,23,0.05,0.1,0.5,4,0.7463584777475637,False,False,False,0.0,True,True,5
0.2,50,24,0.05,0.1,0.5,4,0.690993680334339,False,False,False,0.0,True,True,5
0.2,50,25,0.05,0.1,0.5,4,0.8175947484951165,False,False,False,0.0,True,True,5
0.2,50,26,0.05,0.1,0.5,4,0.8175947484951165,False,False,False,0.0,True,True,5
0.2,50,27,0.05,0.1,0.5,4,0.5781267909234067,False,False,False,0.0,True,True,4
0.2,50,28,0.05,0.1,0.5,4,0.690993680334339,False,False,False,0.0,True,True,0
0.2,50,29,0.05,0.1,0.5,4,0.690993680334339,False,False,False,0.0,True,True,7
0.2,50,30,0.05,0.1,0.5,4,0.6463654020592728,False,False,False,0.0,True,True,8
0.2,50,31,0.05,0.1,0.5,4,0.5512222669860765,False,False,False,0.0,True,True,2
0.2,50,32,0.05,0.1,0.5,4,0.6677016463829638,False,False,False,0.0,True,True,7
0.2,50,33,0.05,0.1,0.5,4,1.0,False,False,False,0.0,True,True,3
0.2,50,34,0.05,0.1,0.5,4,0.8175947484951165,False,False,False,0.0,True,True,5
0.2,50,35,0.05,0.1,0.5,4,0.8175947484951165,False,False,False,0.0,True,True,3
0.2,50,36,0.05,0.1,0.5,4,0.8175947484951165,False,False,False,0.0,True,True,4
0.2,50,37,0.05,0.1,0.5,4,0.690993680334339,False,False,False,0.0,True,True,4
0.2,50,38,0.05,0.1,0.5,4,0.7306198929093468,False,False,False,0.0,True,True,5
0.2,50,39,0.05,0.1,0.5,4,0.6093991452273081,False,False,False,0.0,True,True,4
0.2,50,40,0.05,0.1,0.5,4,0.9140987178409621,False,False,False,0.0,True,True,3
0.2,50,41,0.05,0.1,0.5,4,0.747949541032444,False,False,False,0.0,True,True,4
0.2,50,42,0.05,0.1,0.5,4,0.6093991452273081,False,False,False,0.0,True,True,5
0.2,50,43,0.05,0.1,0.5,4,0.7463584777475637,False,False,False,0.0,True,True,6
0.2,50,44,0.05,0.1,0.5,4,1.0,False,False,False,0.0,True,True,3
0.2,50,45,0.05,0.1,0.5,4,1.0,False,False,False,0.0,True,True,3
0.2,50,46,0.05,0.1,0.5,4,0.7463584777475637,False,False,False,0.0,True,True,5
0.2,50,47,0.05,0.1,0.5,4,0.9767079660486248,False,False,False,0.0,True,True,2
0.2,50,48,0.05,0.1,0.5,4,0.6463654020592728,False,False,False,0.0,True,True,8
0.2,50,49,0.05,0.1,0.5,4,0.6463654020592728,False,False,False,0.0,True,True,8
0.2,100,0,0.05,0.1,0.5,4,0.4293490579094832,False,False,False,0.0,True,True,10
0.2,100,1,0.05,0.1,0.5,4,0.4956440744641143,False,False,False,0.0,True,True,11
0.2,100,2,0.05,0.1,0.5,4,0.7244852686709704,False,False,False,0.0,True,True,6
0.2,100,3,0.05,0.1,0.5,4,0.5781267909234067,False,False,False,0.0,True,True,7
0.2,100,4,0.05,0.1,0.5,4,0.24826539714979046,False,False,False,0.0,True,True,9
0.2,100,5,0.05,0.1,0.5,4,0.5781267909234067,False,False,False,0.0,True,True,7
0.2,100,6,0.05,0.1,0.5,4,0.507050738155612,False,False,False,0.0,True,True,7
0.2,100,7,0.05,0.1,0.5,4,0.7463584777475637,False,False,False,0.0,True,True,6
0.2,100,8,0.05,0.1,0.5,4,0.4837587042042367,False,False,False,0.0,True,True,7
0.2,100,9,0.05,0.1,0.5,4,0.6149546017533464,False,False,False,0.0,True,True,8
0.2,100,10,0.05,0.1,0.5,4,0.6463654020592728,False,False,False,0.0,True,True,8
0.2,100,11,0.05,0.1,0.5,4,0.5781267909234067,False,False,False,0.0,True,True,6
0.2,100,12,0.05,0.1,0.5,4,0.8057648406119586,False,False,False,0.0,True,True,4
0.2,100,13,0.05,0.1,0.5,4,0.5057367261822587,False,False,False,0.0,True,True,7
0.2,100,14,0.05,0.1,0.5,4,0.5512222669860765,False,False,False,0.0,True,True,11
0.2,100,15,0.05,0.1,0.5,4,0.46531428317008544,False,False,False,0.0,True,True,7
0.2,100,16,0.05,0.1,0.5,4,0.37364274660015667,False,False,False,0.0,True,True,9
0.2,100,17,0.05,0.1,0.5,4,0.5512222669860765,False,False,False,0.0,True,True,11
0.2,100,18,0.05,0.1,0.5,4,0.5512222669860765,False,False,False,0.0,True,True,7
0.2,100,19,0.05,0.1,0.5,4,0.5907872095373107,False,False,False,0.0,True,True,8
0.2,100,20,0.05,0.1,0.5,4,0.5277551408113712,False,False,False,0.0,True,True,7
0.2,100,21,0.05,0.1,0.5,4,0.561224032681713,False,False,False,0.0,True,True,8
0.2,100,22,0.05,0.1,0.5,4,0.6093991452273081,False,False,False,0.0,True,True,8
0.2,100,23,0.05,0.1,0.5,4,0.5781267909234067,False,False,False,0.0,True,True,9
0.2,100,24,0.05,0.1,0.5,4,0.6093991452273081,False,False,False,0.0,True,True,9
0.2,100,25,0.05,0.1,0.5,4,0.5512222669860765,False,False,False,0.0,True,True,8
0.2,100,26,0.05,0.1,0.5,4,0.6093991452273081,False,False,False,0.0,True,True,9
0.2,100,27,0.05,0.1,0.5,4,0.6093991452273081,False,False,False,0.0,True,True,7
0.2,100,28,0.05,0.1,0.5,4,0.690993680334339,False,False,False,0.0,True,True,7
0.2,100,29,0.05,0.1,0.5,4,0.690993680334339,False,False,False,0.0,True,True,7
0.2,100,30,0.05,0.1,0.5,4,0.5781267909234067,False,False,False,0.0,True,True,9
0.2,100,31,0.05,0.1,0.5,4,0.33517614984388777,False,False,False,0.0,True,True,10
0.2,100,32,0.05,0.1,0.5,4,0.3871542860386793,False,False,False,0.0,True,True,9
0.2,100,33,0.05,0.1,0.5,4,0.5512222669860765,False,False,False,0.0,True,True,9
0.2,100,34,0.05,0.1,0.5,4,0.690993680334339,False,False,False,0.0,True,True,7
0.2,100,35,0.05,0.1,0.5,4,0.6093991452273081,False,False,False,0.0,True,True,9
0.2,100,36,0.05,0.1,0.5,4,0.45704935892048104,False,False,False,0.0,True,True,8
0.2,100,37,0.05,0.1,0.5,4,0.6093991452273081,False,False,False,0.0,True,True,9
0.2,100,38,0.05,0.1,0.5,4,0.6463654020592728,False,False,False,0.0,True,True,8
0.2,100,39,0.05,0.1,0.5,4,0.47203854813167984,False,False,False,0.0,True,True,7
0.2,100,40,0.05,0.1,0.5,4,0.41942126358236775,False,False,False,0.0,True,True,12
0.2,100,41,0.05,0.1,0.5,4,0.6093991452273081,False,False,False,0.0,True,True,6
0.2,100,42,0.05,0.1,0.5,4,0.5781267909234067,False,False,False,0.0,True,True,10
0.2,100,43,0.05,0.1,0.5,4,0.6691204712577458,False,False,False,0.0,True,True,7
0.2,100,44,0.05,0.1,0.5,4,0.6463654020592728,False,False,False,0.0,True,True,6
0.2,100,45,0.05,0.1,0.5,4,0.6463654020592728,False,False,False,0.0,True,True,6
0.2,100,46,0.05,0.1,0.5,4,0.6463654020592728,False,False,False,0.0,True,True,8
0.2,100,47,0.05,0.1,0.5,4,0.5517303592125768,False,False,False,0.0,True,True,6
0.2,100,48,0.05,0.1,0.5,4,0.7463584777475637,False,False,False,0.0,True,True,6
0.2,100,49,0.05,0.1,0.5,4,0.690993680334339,False,False,False,0.0,True,True,7
0.2,200,0,0.05,0.1,0.5,4,0.466068172526525,False,False,False,0.0,True,True,11
0.2,200,1,0.05,0.1,0.5,4,0.35015082581404466,False,False,False,0.0,True,True,16
0.2,200,2,0.05,0.1,0.5,4,0.40879737424755824,False,False,False,0.0,True,True,18
0.2,200,3,0.05,0.1,0.5,4,0.4434030077529366,False,False,False,0.0,True,True,17
0.2,200,4,0.05,0.1,0.5,4,0.4309102680395152,False,False,False,0.0,True,True,13
0.2,200,5,0.05,0.1,0.5,4,0.38120551708186307,False,False,False,0.0,True,True,22
0.2,200,6,0.05,0.1,0.5,4,0.4474036913690189,False,False,False,0.0,True,True,14
0.2,200,7,0.05,0.1,0.5,4,0.378739082906866,False,False,False,0.0,True,True,11
0.2,200,8,0.05,0.1,0.5,4,0.27430009983332054,False,False,False,0.0,True,True,18
0.2,200,9,0.05,0.1,0.5,4,0.2283469525090714,False,False,False,0.0,True,True,17
0.2,200,10,0.05,0.1,0.5,4,0.6093991452273081,False,False,False,0.0,True,True,9
0.2,200,11,0.05,0.1,0.5,4,0.3521053107314556,False,False,False,0.0,True,True,18
0.2,200,12,0.05,0.1,0.5,4,0.350327524406763,False,False,False,0.0,True,True,18
0.2,200,13,0.05,0.1,0.5,4,0.2677285977942629,False,False,False,0.0,True,True,16
0.2,200,14,0.05,0.1,0.5,4,0.3798042700793658,False,False,False,0.0,True,True,16
0.2,200,15,0.05,0.1,0.5,4,0.39251145119903574,False,False,False,0.0,True,True,16
0.2,200,16,0.05,0.1,0.5,4,0.3454968401671695,False,False,False,0.0,True,True,15
0.2,200,17,0.05,0.1,0.5,4,0.29857072138822616,False,False,False,0.0,True,True,17
0.2,200,18,0.05,0.1,0.5,4,0.2682637608946387,False,False,False,0.0,True,True,20
0.2,200,19,0.05,0.1,0.5,4,0.2945531199070849,False,False,False,0.0,True,True,19
0.2,200,20,0.05,0.1,0.5,4,0.2887183902762372,False,False,False,0.0,True,True,21
0.2,200,21,0.05,0.1,0.5,4,0.18863691494466162,False,False,False,0.0,True,True,22
0.2,200,22,0.05,0.1,0.5,4,0.3252905357246746,False,False,False,0.0,True,True,11
0.2,200,23,0.05,0.1,0.5,4,0.33830258413598496,False,False,False,0.0,True,True,18
0.2,200,24,0.05,0.1,0.5,4,0.23552217719119406,False,False,False,0.0,True,True,14
0.2,200,25,0.05,0.1,0.5,4,0.13173452884265602,False,False,False,0.0,True,True,21
0.2,200,26,0.05,0.1,0.5,4,0.34490151108656947,False,False,False,0.0,True,True,17
0.2,200,27,0.05,0.1,0.5,4,0.25874095402994846,False,False,False,0.0,True,True,19
0.2,200,28,0.05,0.1,0.5,4,0.1119801338381608,False,False,False,0.0,True,True,22
0.2,200,29,0.05,0.1,0.5,4,0.38970764228707344,False,False,False,0.0,True,True,18
0.2,200,30,0.05,0.1,0.5,4,0.3183116126259885,False,False,False,0.0,True,True,17
0.2,200,31,0.05,0.1,0.5,4,0.3675947484951165,False,False,False,0.0,True,True,20
0.2,200,32,0.05,0.1,0.5,4,0.15477094251438617,False,False,False,0.0,True,True,14
0.2,200,33,0.05,0.1,0.5,4,0.4194172563672478,False,False,False,0.0,True,True,12
0.2,200,34,0.05,0.1,0.5,4,0.2070044741762037,False,False,False,0.0,True,True,17
0.2,200,35,0.05,0.1,0.5,4,0.3897730029268763,False,False,False,0.0,True,True,22
0.2,200,36,0.05,0.1,0.5,4,0.38120551708186307,False,False,False,0.0,True,True,21
0.2,200,37,0.05,0.1,0.5,4,0.4434030077529366,False,False,False,0.0,True,True,17
0.2,200,38,0.05,0.1,0.5,4,0.44174638385842546,False,False,False,0.0,True,True,12
0.2,200,39,0.05,0.1,0.5,4,0.4434030077529366,False,False,False,0.0,True,True,17
0.2,200,40,0.05,0.1,0.5,4,0.3298556553888761,False,False,False,0.0,True,True,18
0.2,200,41,0.05,0.1,0.5,4,0.2839332377873953,False,False,False,0.0,True,True,20
0.2,200,42,0.05,0.1,0.5,4,0.4886063171214607,False,False,False,0.0,True,True,14
0.2,200,43,0.05,0.1,0.5,4,0.38970764228707344,False,False,False,0.0,True,True,18
0.2,200,44,0.05,0.1,0.5,4,0.09311270152782875,True,True,False,0.0,True,True,20
0.2,200,45,0.05,0.1,0.5,4,0.312527914085761,False,False,False,0.0,True,True,21
0.2,200,46,0.05,0.1,0.5,4,0.3453682957355718,False,False,False,0.0,True,True,21
0.2,200,47,0.05,0.1,0.5,4,0.2808359223792381,False,False,False,0.0,True,True,15
0.2,200,48,0.05,0.1,0.5,4,0.3808359223792381,False,False,False,0.0,True,True,15
0.2,200,49,0.05,0.1,0.5,4,0.27091982367372613,False,False,False,0.0,True,True,17
0.2,500,0,0.05,0.1,0.5,4,0.07914912172796401,True,True,False,0.0,True,True,47
0.2,500,1,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,45
0.2,500,2,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,48
0.2,500,3,0.05,0.1,0.5,4,0.10115160283023547,False,False,False,0.0,True,True,39
0.2,500,4,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,47
0.2,500,5,0.05,0.1,0.5,4,0.007727374744568027,True,True,False,0.0,True,True,41
0.2,500,6,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,47
0.2,500,7,0.05,0.1,0.5,4,0.14650188070148637,False,False,False,0.0,True,True,46
0.2,500,8,0.05,0.1,0.5,4,0.06101729961443264,True,True,False,0.0,True,True,51
0.2,500,9,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,37
0.2,500,10,0.05,0.1,0.5,4,0.12374536385064674,False,False,False,0.0,True,True,47
0.2,500,11,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,55
0.2,500,12,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,53
0.2,500,13,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,46
0.2,500,14,0.05,0.1,0.5,4,0.011430021589474648,True,True,False,0.0,True,True,44
0.2,500,15,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,45
0.2,500,16,0.05,0.1,0.5,4,0.07078440276657183,True,True,False,0.0,True,True,43
0.2,500,17,0.05,0.1,0.5,4,0.06412102403986902,True,True,False,0.0,True,True,39
0.2,500,18,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,51
0.2,500,19,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,59
0.2,500,20,0.05,0.1,0.5,4,0.0911457944925555,True,True,False,0.0,True,True,49
0.2,500,21,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,48
0.2,500,22,0.05,0.1,0.5,4,0.0930202992524827,True,True,False,0.0,True,True,51
0.2,500,23,0.05,0.1,0.5,4,0.03419676984071798,True,True,False,0.0,True,True,51
0.2,500,24,0.05,0.1,0.5,4,0.040709749624666614,True,True,False,0.0,True,True,48
0.2,500,25,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,53
0.2,500,26,0.05,0.1,0.5,4,0.04438666184346468,True,True,False,0.0,True,True,38
0.2,500,27,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,44
0.2,500,28,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,47
0.2,500,29,0.05,0.1,0.5,4,0.08764122579017924,True,True,False,0.0,True,True,42
0.2,500,30,0.05,0.1,0.5,4,0.005723630281324749,True,True,False,0.0,True,True,45
0.2,500,31,0.05,0.1,0.5,4,0.11482538637940215,False,False,False,0.0,True,True,43
0.2,500,32,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,38
0.2,500,33,0.05,0.1,0.5,4,0.008417693927846609,True,True,False,0.0,True,True,53
0.2,500,34,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,43
0.2,500,35,0.05,0.1,0.5,4,0.09364841263170676,True,True,False,0.0,True,True,36
0.2,500,36,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,47
0.2,500,37,0.05,0.1,0.5,4,0.11912345057262663,False,False,False,0.0,True,True,39
0.2,500,38,0.05,0.1,0.5,4,0.037928670974844425,True,True,False,0.0,True,True,56
0.2,500,39,0.05,0.1,0.5,4,0.07238873901038861,True,True,False,0.0,True,True,49
0.2,500,40,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,42
0.2,500,41,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,43
0.2,500,42,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,44
0.2,500,43,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,51
0.2,500,44,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,45
0.2,500,45,0.05,0.1,0.5,4,0.02270170895209267,True,True,False,0.0,True,True,47
0.2,500,46,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,56
0.2,500,47,0.05,0.1,0.5,4,0.015841623976739466,True,True,False,0.0,True,True,50
0.2,500,48,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,43
0.2,500,49,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,53
0.2,1000,0,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,96
0.2,1000,1,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,98
0.2,1000,2,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,95
0.2,1000,3,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,89
0.2,1000,4,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,93
0.2,1000,5,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,85
0.2,1000,6,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,91
0.2,1000,7,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,105
0.2,1000,8,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,109
0.2,1000,9,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,88
0.2,1000,10,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,99
0.2,1000,11,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,102
0.2,1000,12,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,96
0.2,1000,13,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,99
0.2,1000,14,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,92
0.2,1000,15,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,90
